n_tokens,time_ratio,on_ratio,off_ratio,pitch_mean,pitch_std,pitch_range
18824,0.43423289417764555,0.2828835529111772,0.2828835529111772,61.10854460093897,13.195911027089611,68.0
23657,0.44735173521579236,0.2763241323921038,0.2763241323921038,64.49762888175003,12.263165358329454,71.0
14774,0.42561256260999053,0.28719371869500476,0.28719371869500476,64.65331133631864,11.002056896110691,62.0
13791,0.4442752519759263,0.27786237401203684,0.27786237401203684,66.04514613778706,13.176487783253721,69.0
14926,0.44097547902988077,0.2795122604850596,0.2795122604850596,61.13782358581016,13.244490446610415,68.0
14508,0.4550592776399228,0.2724703611800386,0.2724703611800386,64.6182646091576,11.966951723096996,71.0
9770,0.44237461617195495,0.2788126919140225,0.2788126919140225,64.58149779735683,11.024217559233572,62.0
13973,0.4462177055750376,0.2768911472124812,0.2768911472124812,65.96433186869993,13.259260191329304,74.0
67630,0.43770516043176105,0.2811474197841195,0.2811474197841195,64.16714000210371,12.666750044858492,72.0
28967,0.4546207753650706,0.2726896123174647,0.2726896123174647,62.84808203570072,12.581018354797736,72.0
8993,0.48537751584565775,0.25731124207717115,0.25731124207717115,57.004753673292996,12.84511394802582,59.0
11243,0.4412523347860891,0.2793738326069554,0.2793738326069554,67.52626552053486,10.868802901081827,65.0
20052,0.44873329343706364,0.2756333532814682,0.2756333532814682,64.73403292925637,13.163685569338508,72.0
28717,0.4578124455897204,0.27109377720513983,0.27109377720513983,63.05703275529865,12.501379127294229,72.0
8835,0.4802490096208263,0.25987549518958686,0.25987549518958686,57.0544425087108,12.888732395888555,60.0
11379,0.4477546357324897,0.2761226821337552,0.2761226821337552,67.55442393380012,10.88844822481754,65.0
20536,0.45938839111803664,0.2703058044409817,0.2703058044409817,64.79769410916951,13.097281690989771,72.0
28461,0.4547626576719019,0.27261867116404903,0.27261867116404903,63.1938394122954,12.347664176277158,74.0
8706,0.4776016540317023,0.26119917298414885,0.26119917298414885,57.02770448548813,12.915142412133436,60.0
11428,0.4511725586279314,0.2744137206860343,0.2744137206860343,67.5,10.876773840789072,65.0
20477,0.45265419739219614,0.2736729013039019,0.2736729013039019,64.82922912205568,13.114275451007222,73.0
28653,0.4589048267197152,0.2705475866401424,0.2705475866401424,62.76186790505676,12.871709645747497,72.0
8720,0.4772935779816514,0.2613532110091743,0.2613532110091743,57.10399297937692,12.853861038605295,60.0
11419,0.45319204834048515,0.2734039758297574,0.2734039758297574,67.54260089686099,10.83521724568919,65.0
20809,0.45994521601230237,0.27002739199384884,0.27002739199384884,64.8611852642819,13.111889460434845,72.0
18229,0.4550441604037523,0.27247791979812386,0.27247791979812386,60.156432454197706,13.154250905622828,72.0
10251,0.44785874548824506,0.2760706272558775,0.2760706272558775,58.459717314487634,11.77877512235404,63.0
6421,0.45709391060582466,0.2714530446970877,0.2714530446970877,60.57659208261618,12.95195067804817,62.0
26900,0.4484014869888476,0.2757992565055762,0.2757992565055762,61.37835287774633,13.924356925672566,72.0
18048,0.453125,0.2734375,0.2734375,60.18723404255319,13.1127523701281,71.0
17784,0.451417004048583,0.2742914979757085,0.2742914979757085,60.0910209102091,13.128387898841236,71.0
66921,0.44636212847984935,0.2768189357600753,0.2768189357600753,60.3868286099865,13.086565282263898,73.0
61643,0.4537254838343364,0.2731372580828318,0.2731372580828318,60.42590722812853,13.221364055882958,75.0
10114,0.45086019379078507,0.2745699031046075,0.2745699031046075,58.47425279078142,11.679312524388008,63.0
10073,0.44922068897051526,0.27538965551474237,0.27538965551474237,58.490266762797404,11.666126150185983,63.0
6229,0.4435703965323487,0.2782148017338257,0.2782148017338257,60.61915753029429,12.919267359698237,62.0
5284,0.4481453444360333,0.27592732778198337,0.27592732778198337,60.06104252400549,12.785332367274458,62.0
26261,0.4444232892882982,0.2777883553558509,0.2777883553558509,61.424537354352296,13.90438418743325,72.0
26097,0.4459133233705024,0.2770433383147488,0.2770433383147488,61.25297372060857,13.891828254894545,72.0
24390,0.45797457974579747,0.27101271012710126,0.27101271012710126,60.38199697428139,12.844823051305745,68.0
10311,0.4627097274755116,0.26864513626224423,0.26864513626224423,58.601083032490976,11.625631410217958,63.0
32732,0.45484541121837957,0.27257729439081024,0.27257729439081024,61.20309347679893,13.756358170554092,72.0
18191,0.45632455609916994,0.27183772195041506,0.27183772195041506,60.219211324570274,13.170104140001188,71.0
10115,0.45150766188828473,0.27424616905585764,0.27424616905585764,58.5998558038933,11.727128255020704,63.0
32873,0.45353329480120463,0.2732333525993977,0.2732333525993977,61.17690937430417,13.786939575214499,72.0
17927,0.4530038489429352,0.2734980755285324,0.2734980755285324,60.09912298592698,13.100420332796553,71.0
10049,0.45566723057020597,0.272166384714897,0.272166384714897,58.52504570383912,11.731207062694773,63.0
6258,0.4464685202940237,0.2767657398529882,0.2767657398529882,60.53406466512702,12.945769596786945,62.0
26447,0.44734752523915755,0.2763262373804212,0.2763262373804212,61.34537493158183,13.862015853938795,72.0
60746,0.4529022487077338,0.27354887564613306,0.27354887564613306,60.51688030330384,13.268072025566365,75.0
60961,0.45821098735256965,0.27089450632371515,0.27089450632371515,60.545537120019375,13.29645911975342,72.0
60342,0.4477478373272348,0.2761260813363826,0.2761260813363826,60.349057736166124,13.221785854653662,75.0
60464,0.44793596189468116,0.27603201905265945,0.27603201905265945,60.420071899340925,13.275898586469907,75.0
19810,0.43018677435638564,0.2849066128218072,0.2849066128218072,63.22253720765415,14.05768270991997,71.0
18615,0.4463604619930164,0.2768197690034918,0.2768197690034918,62.794682709101494,12.542686859496689,68.0
15329,0.43218735729662733,0.28390632135168636,0.28390632135168636,62.70611213235294,12.826266970812044,60.0
20259,0.44755417345377363,0.27622291327311316,0.27622291327311316,65.60436025732666,11.828383661541627,69.0
20721,0.45967858694078473,0.27016070652960766,0.27016070652960766,64.31707752768845,14.725693528951423,70.0
12409,0.4640986380852607,0.2679506809573696,0.2679506809573696,63.48541353383459,12.479499490594833,66.0
9206,0.41755376928090376,0.29122311535954815,0.29122311535954815,62.716523685192094,11.617594567884186,60.0
23286,0.4528901485871339,0.273554925706433,0.273554925706433,65.87927786499215,11.876881258424524,68.0
20336,0.44610542879622345,0.2769472856018883,0.2769472856018883,64.2979403409091,14.75872512613178,70.0
28109,0.44459070048738836,0.2777046497563058,0.2777046497563058,64.07699205739175,14.952425742487918,72.0
11278,0.4561092392268133,0.2719453803865934,0.2719453803865934,63.67720899902184,12.777885262433903,66.0
12172,0.4597436740059152,0.2701281629970424,0.2701281629970424,63.46928223844282,12.564636988303137,66.0
9177,0.4165849406124006,0.2917075296937997,0.2917075296937997,62.9503175196115,11.570840300015071,60.0
9286,0.41438724962308854,0.29280637518845576,0.29280637518845576,62.85031261493196,11.558064190179168,60.0
23294,0.44586588821155665,0.2770670558942217,0.2770670558942217,65.88720173535792,11.887148070786061,68.0
22915,0.44097752563822823,0.2795112371808859,0.2795112371808859,65.88337236533958,11.907265142688473,68.0
20472,0.45330207112153187,0.27334896443923407,0.27334896443923407,64.36150822015726,14.733683436390121,70.0
43232,0.44860288675055515,0.2756985566247224,0.2756985566247224,64.77514892188942,12.190965197427628,70.0
20844,0.45519094223757434,0.2724045288812128,0.2724045288812128,64.24286720676294,14.76827043274967,70.0
11556,0.4619245413637937,0.26903772931810316,0.26903772931810316,63.62174332582824,12.87742108007595,66.0
32908,0.4370365868481828,0.2814817065759086,0.2814817065759086,65.01716506531362,11.959981630947887,68.0
8607,0.4692691994887882,0.2653654002556059,0.2653654002556059,66.00963222416813,13.604717878414672,70.0
21679,0.46076848563125605,0.269615757184372,0.269615757184372,61.76321642429427,10.379260523832857,70.0
11033,0.42898576996283877,0.2855071150185806,0.2855071150185806,61.45809523809524,11.736146423755056,68.0
6983,0.4323356723471287,0.2838321638264356,0.2838321638264356,69.372351160444,15.90611970971469,75.0
8229,0.4701664843844939,0.2649167578077531,0.2649167578077531,61.258256880733946,11.229376639592635,73.0
7303,0.4221552786526085,0.28892236067369576,0.28892236067369576,69.76398104265402,16.06335889044513,74.0
5253,0.43384732533790216,0.2830763373310489,0.2830763373310489,61.77740416946873,10.683668244983066,53.0
19517,0.4226571706717221,0.288671414664139,0.288671414664139,67.35818246361377,14.09021334609668,83.0
68095,0.4435127395550334,0.2782436302224833,0.2782436302224833,65.78387079748772,13.34497863186555,76.0
21662,0.4517588403656172,0.2741205798171914,0.2741205798171914,64.44594139440889,15.661226732491988,77.0
34229,0.4481872096760057,0.27590639516199716,0.27590639516199716,67.86700550614147,14.750684514930569,77.0
34598,0.4507196947800451,0.27464015260997743,0.27464015260997743,67.89644285413597,14.701671303094693,78.0
34885,0.4427977640819837,0.27860111795900816,0.27860111795900816,67.83630003086738,14.630899909389264,77.0
35511,0.4419194052547098,0.2790402973726451,0.2790402973726451,67.71783227369059,14.6509599209689,77.0
34722,0.44599965439778816,0.27700017280110595,0.27700017280110595,67.879392805157,14.635780877484434,77.0
35114,0.4455772626302899,0.277211368684855,0.277211368684855,67.82175878364495,14.587548243093076,77.0
34162,0.44979802119313855,0.2751009894034307,0.2751009894034307,67.95562885720366,14.702072509515938,79.0
34640,0.4452078521939954,0.2773960739030023,0.2773960739030023,67.90186283692371,14.607874398708956,77.0
34855,0.4457610098981495,0.27711949505092526,0.27711949505092526,67.88404596749146,14.624633956601842,83.0
34536,0.44782256196432707,0.27608871901783644,0.27608871901783644,67.8023072889355,14.58456112120013,77.0
34836,0.4413250660236537,0.27933746698817313,0.27933746698817313,68.02116945843181,14.562519193980664,77.0
34660,0.44362377380265433,0.2781881130986728,0.2781881130986728,67.79910806886538,14.642832948754517,81.0
21984,0.4402292576419214,0.2798853711790393,0.2798853711790393,63.52787258248009,12.972307136913983,77.0
18715,0.4489981298423724,0.2755009350788138,0.2755009350788138,65.22808378588053,14.176405603929735,75.0
18520,0.458207343412527,0.2708963282937365,0.2708963282937365,65.01355391668328,14.011378660860174,75.0
18746,0.44969593513282835,0.2751520324335858,0.2751520324335858,64.90946103140752,14.27652133128169,75.0
18623,0.4510014498201149,0.27449927508994254,0.27449927508994254,64.86815336463224,14.075216674920597,75.0
18579,0.4568060713709026,0.27159696431454866,0.27159696431454866,65.26952041220768,14.20874787234124,75.0
18693,0.4469587546140266,0.27652062269298666,0.27652062269298666,65.37028438769588,14.185892924786424,75.0
18183,0.4466259693119947,0.27668701534400264,0.27668701534400264,65.15265354800239,14.090196727630252,75.0
18726,0.45060343906867456,0.2746982804656627,0.2746982804656627,65.18293157076205,14.103764962526107,75.0
18185,0.4531756942535056,0.27341215287324716,0.27341215287324716,65.0852775543041,14.161249876069872,75.0
18440,0.45238611713665944,0.2738069414316703,0.2738069414316703,65.16696375519905,14.141885281026592,75.0
14863,0.4355110004709682,0.28224449976451593,0.28224449976451593,62.45315852205006,14.02678814318255,74.0
15476,0.43809769966399587,0.2809511501680021,0.2809511501680021,62.46136154553818,14.16160919398361,75.0
14571,0.4434150024020314,0.27829249879898427,0.27829249879898427,62.1482120838471,13.942721691694075,74.0
15500,0.4401290322580645,0.2799354838709677,0.2799354838709677,62.75455174003226,14.190466772576045,74.0
16340,0.4407588739290086,0.2796205630354957,0.2796205630354957,64.01094331363537,14.34793740193054,77.0
16355,0.4402934882298991,0.27985325588505044,0.27985325588505044,63.91741315272012,14.33803930952085,77.0
22823,0.44880164746089474,0.27559917626955266,0.27559917626955266,63.567408585055645,13.060078363535002,77.0
22018,0.458352257244073,0.2708238713779635,0.2708238713779635,63.40248197216167,12.963124749249326,77.0
21741,0.4532910169725404,0.2733544915137298,0.2733544915137298,63.34241965337372,13.096698156749907,77.0
22820,0.45249780893952674,0.27375109553023663,0.27375109553023663,63.722906995357775,12.9941272521896,77.0
22081,0.45564059598750056,0.2721797020062497,0.2721797020062497,63.545091514143095,13.139835915520402,77.0
22257,0.4591364514534753,0.27043177427326237,0.27043177427326237,63.360026582488786,13.03318462150598,77.0
21992,0.4529829028737723,0.27350854856311385,0.27350854856311385,63.53715710723192,13.000284192727982,77.0
17440,0.4528669724770642,0.2735665137614679,0.2735665137614679,63.76189478096835,13.225290271320132,77.0
17015,0.45530414340287984,0.2723479282985601,0.2723479282985601,63.646525679758305,13.28706823801077,77.0
17422,0.4576971645046493,0.27115141774767537,0.27115141774767537,63.7497883149873,13.208212185373599,77.0
17266,0.4467740067184061,0.2766129966407969,0.2766129966407969,63.64321608040201,13.26675199831519,77.0
17212,0.4453869393446433,0.2773065303276784,0.2773065303276784,63.773517703750265,13.198687729101081,77.0
17406,0.45995633689532345,0.2700218315523383,0.2700218315523383,63.58531914893617,13.209222978913429,77.0
55906,0.4542267377383465,0.27288663113082673,0.27288663113082673,66.22292868379654,12.991190440970819,76.0
32779,0.43634644131913725,0.2818267793404314,0.2818267793404314,63.8613336219961,15.022042577233805,77.0
5226,0.4760811327975507,0.26195943360122464,0.26195943360122464,69.27684441197955,17.12648080469927,77.0
5366,0.4804323518449497,0.25978382407752515,0.25978382407752515,69.2180774748924,17.084474574397575,77.0
5549,0.47377905928996217,0.26311047035501894,0.26311047035501894,69.67534246575343,17.01389666352884,77.0
5405,0.47382053654024053,0.26308973172987976,0.26308973172987976,69.26230661040788,17.019000708489145,77.0
5368,0.47466467958271236,0.2626676602086438,0.2626676602086438,69.56382978723404,16.955610701738227,77.0
5256,0.4752663622526636,0.2623668188736682,0.2623668188736682,69.09934735315446,17.032353920323608,77.0
5121,0.4684631907830502,0.2657684046084749,0.2657684046084749,69.12931667891256,17.06880316075403,77.0
5260,0.47300380228136885,0.2634980988593156,0.2634980988593156,69.31168831168831,17.074730716469162,77.0
8104,0.4491609081934847,0.2754195459032576,0.2754195459032576,69.92562724014337,13.230443979854222,69.0
4873,0.435665914221219,0.28216704288939054,0.28216704288939054,70.608,12.956927581939954,68.0
4918,0.4343228954859699,0.28283855225701504,0.28283855225701504,70.69158878504673,12.930958943602732,68.0
5019,0.43454871488344293,0.28272564255827853,0.28272564255827853,70.73291050035236,12.8804820107205,68.0
8276,0.44272595456742386,0.27863702271628804,0.27863702271628804,64.32653946227234,12.996849237650066,75.0
8021,0.43797531479865354,0.28101234260067326,0.28101234260067326,63.91526175687667,12.931407584929769,75.0
8521,0.444431404764699,0.2777842976176505,0.2777842976176505,63.95648500211238,13.175596079380497,76.0
8160,0.44338235294117645,0.2783088235294118,0.2783088235294118,64.16468516072214,12.870427802638767,75.0
8076,0.44650817236255574,0.27674591381872216,0.27674591381872216,64.02147651006712,12.862636334743872,75.0
7949,0.4366586992074475,0.28167065039627626,0.28167065039627626,63.849933005806164,12.875040640737721,76.0
8307,0.4503430841459011,0.27482845792704946,0.27482845792704946,64.2544897065265,12.9543005757941,76.0
7992,0.4419419419419419,0.27902902902902904,0.27902902902902904,64.04439461883408,12.840250003376442,75.0
7927,0.44922417055632646,0.27538791472183677,0.27538791472183677,64.22446174988548,12.928217437528946,75.0
8664,0.4600646352723915,0.26996768236380425,0.26996768236380425,68.99871740059855,15.572816398531975,76.0
8603,0.4583284900616064,0.2708357549691968,0.2708357549691968,69.18927038626609,15.487881622419097,76.0
8346,0.4634555475676971,0.26827222621615143,0.26827222621615143,69.06386779812416,15.70521581793251,76.0
8533,0.45716629555842025,0.2714168522207899,0.2714168522207899,69.2426597582038,15.555205955046837,76.0
8661,0.46172497402147555,0.2691375129892622,0.2691375129892622,69.24967824967825,15.53513734005815,76.0
7721,0.46509519492293744,0.26745240253853125,0.26745240253853125,63.15496368038741,11.545140621579563,60.0
7844,0.4620091789903111,0.2689954105048445,0.2689954105048445,62.91469194312796,11.517072523096196,60.0
7298,0.46916963551657986,0.26541518224171007,0.26541518224171007,63.23335054207537,11.769524043394632,60.0
7436,0.4682625067240452,0.2658687466379774,0.2658687466379774,63.28780981284775,11.693463759607901,60.0
12365,0.42951880307319046,0.28524059846340477,0.28524059846340477,63.683583782251205,13.897584807512198,70.0
12573,0.42495824385588166,0.28752087807205917,0.28752087807205917,63.485200553250344,14.289565762823896,70.0
13303,0.40675035706231677,0.2966248214688416,0.2966248214688416,63.22022301064369,14.2872353987047,70.0
11465,0.40933275185346707,0.29533362407326647,0.29533362407326647,63.20643827525103,14.003867279186325,70.0
11872,0.4540094339622642,0.27299528301886794,0.27299528301886794,67.90465905584696,16.57551734545382,79.0
11801,0.4520803321752394,0.2739598339123803,0.2739598339123803,67.95731518713269,16.495574015723257,77.0
11801,0.44767392593847977,0.2761630370307601,0.2761630370307601,67.97422522246087,16.516775621505886,77.0
12086,0.4545755419493629,0.27271222902531855,0.27271222902531855,67.90200242718447,16.656849982217263,77.0
12201,0.451356446192935,0.2743217769035325,0.2743217769035325,68.17806991335524,16.521941937357976,77.0
11580,0.44455958549222796,0.277720207253886,0.277720207253886,67.85603233830845,16.470993867524474,77.0
12145,0.445697818032112,0.277151090983944,0.277151090983944,68.05852644087938,16.6025099424971,79.0
11775,0.44713375796178345,0.2764331210191083,0.2764331210191083,67.96251920122887,16.500630042828885,77.0
11778,0.4542367125148582,0.2728816437425709,0.2728816437425709,67.7616677037959,16.564664987698045,77.0
9733,0.4486797493064831,0.27566012534675843,0.27566012534675843,60.40849795005591,13.384620853084316,76.0
9428,0.44972422571064913,0.2751378871446754,0.2751378871446754,60.36622976098689,13.538176434611046,76.0
10042,0.4439354710217088,0.2780322644891456,0.2780322644891456,60.65974212034384,13.391781508368558,76.0
7965,0.4553672316384181,0.27231638418079096,0.27231638418079096,67.41124942369756,13.228341215058332,73.0
8672,0.4232011070110701,0.2883994464944649,0.2883994464944649,72.23430627748901,13.564228075907543,71.0
8559,0.42212875335903727,0.28893562332048134,0.28893562332048134,72.29640113222807,13.522887070258045,71.0
8509,0.4283699612175344,0.2858150193912328,0.2858150193912328,72.18379934210526,13.56161077751419,71.0
8499,0.4392281444875868,0.28038592775620663,0.28038592775620663,72.18254301300881,13.527789488879977,71.0
12194,0.4482532392980154,0.2758733803509923,0.2758733803509923,68.1768727705113,16.638741812490473,79.0
8650,0.45641618497109826,0.27179190751445087,0.27179190751445087,69.22501063377287,15.497725157565416,76.0
8569,0.4568794491772669,0.27156027541136657,0.27156027541136657,69.1809196390202,15.438704687255075,76.0
31437,0.4482297929191717,0.2758851035404142,0.2758851035404142,65.36561743341404,12.392908614112743,75.0
6900,0.46608695652173915,0.2669565217391304,0.2669565217391304,63.21824104234528,10.235136388165644,57.0
7035,0.4527363184079602,0.2736318407960199,0.2736318407960199,63.195844155844156,10.023949677873675,57.0
3615,0.48326417704011065,0.2583679114799447,0.2583679114799447,65.65631691648822,12.71936752372666,67.0
3718,0.4480903711672942,0.2759548144163529,0.2759548144163529,58.28947368421053,13.205344269152976,65.0
21312,0.4426614114114114,0.27866929429429427,0.27866929429429427,64.72268058595724,14.3970250928683,77.0
21494,0.45138178096212894,0.2743091095189355,0.2743091095189355,64.86787652645862,14.409169470375542,77.0
21339,0.45039598856553725,0.27480200571723135,0.27480200571723135,64.81872442019099,14.511052757281309,79.0
21178,0.45027859099065065,0.27486070450467465,0.27486070450467465,65.06425012884384,14.5830793551669,77.0
21316,0.4449240007506099,0.27753799962469505,0.27753799962469505,65.08739012846517,14.465352389782236,77.0
21871,0.4411778153719537,0.2794110923140231,0.2794110923140231,65.12109311078383,14.507551631626214,77.0
21931,0.44115635401942455,0.2794218229902877,0.2794218229902877,64.81380548302872,14.505629095839986,80.0
21256,0.44439217162213024,0.2778039141889349,0.2778039141889349,64.78899237933955,14.493790223364348,78.0
21768,0.4476295479603087,0.27618522601984563,0.27618522601984563,64.98220226214238,14.406171376400547,77.0
21707,0.4488413875708297,0.27557930621458515,0.27557930621458515,64.78752925442996,14.5242217461864,77.0
21154,0.4455894866219155,0.2772052566890423,0.2772052566890423,64.9924965893588,14.519883752632493,77.0
18278,0.4391071233176496,0.28044643834117516,0.28044643834117516,63.71459227467811,15.87514349966543,80.0
18645,0.4370608742290158,0.2814695628854921,0.2814695628854921,63.65358231707317,15.720186968530017,79.0
22086,0.45712215883365026,0.27143892058317487,0.27143892058317487,64.18298582151793,13.33750169829139,77.0
22022,0.45309236218327126,0.27345381890836434,0.27345381890836434,64.06592494187977,13.289803188189659,77.0
22014,0.4579812846370491,0.27100935768147544,0.27100935768147544,64.06821991283942,13.244352710823902,77.0
21821,0.45135420008248933,0.2743228999587553,0.2743228999587553,64.24239893083862,13.272361364995778,77.0
21538,0.45361686321849753,0.2731915683907512,0.2731915683907512,64.07239972807614,13.304269833586034,77.0
21721,0.45324800883937205,0.273375995580314,0.273375995580314,64.09043448972719,13.303010829008173,77.0
21737,0.4537424667617426,0.27312876661912866,0.27312876661912866,64.19504800404245,13.37043096497665,77.0
21700,0.45483870967741935,0.2725806451612903,0.2725806451612903,64.08250211327135,13.311304464153784,77.0
22001,0.4586609699559111,0.27066951502204445,0.27066951502204445,64.14777497900924,13.365293086237191,78.0
21679,0.4511739471377831,0.27441302643110843,0.27441302643110843,64.06656580937972,13.313548356223409,77.0
21866,0.45266623982438486,0.27366688008780754,0.27366688008780754,63.936664438502675,13.379618972425616,77.0
48536,0.4599472556452942,0.27002637217735287,0.27002637217735287,61.84259117961239,13.37456567479615,77.0
48976,0.4667592290101274,0.2666203854949363,0.2666203854949363,61.845228978404045,13.280133268754593,77.0
18031,0.459153679773723,0.2704231601131385,0.2704231601131385,62.50574241181296,12.427021082979415,74.0
5244,0.4668192219679634,0.2665903890160183,0.2665903890160183,61.3376251788269,13.55887498222793,73.0
24638,0.45620586086533,0.271897069567335,0.271897069567335,61.54590237348858,13.781788614709386,77.0
48604,0.4625133733849066,0.2687433133075467,0.2687433133075467,61.82736181289236,13.285274649004048,77.0
48230,0.4622434169603981,0.26887829151980097,0.26887829151980097,61.84901295496607,13.275524131843385,77.0
49938,0.458128078817734,0.270935960591133,0.270935960591133,61.73133776792314,13.436088932182816,79.0
47661,0.4586349426155557,0.27068252869222215,0.27068252869222215,61.91411518486939,13.381462869695776,77.0
18012,0.46646679991117035,0.2667666000444148,0.2667666000444148,62.676378772112386,12.486161071854989,74.0
17686,0.4648874816238833,0.26755625918805837,0.26755625918805837,62.57628909551986,12.511292106942108,74.0
47918,0.4600776326223966,0.2699611836888017,0.2699611836888017,61.809059987631414,13.37685877988764,77.0
5697,0.4730559943830086,0.2634720028084957,0.2634720028084957,59.38107928047968,10.109198015241837,54.0
5546,0.46447890371438877,0.26776054814280564,0.26776054814280564,56.83905723905724,17.542378407406527,80.0
48624,0.44488318525830867,0.2775584073708457,0.2775584073708457,67.05949911084765,13.416101960182614,84.0
12037,0.4649829691783667,0.26750851541081666,0.26750851541081666,62.90372670807454,10.771975304007906,58.0
11257,0.46486630540996715,0.26756684729501645,0.26756684729501645,63.20717131474104,10.507328832601312,53.0
11192,0.4687276626161544,0.2656361686919228,0.2656361686919228,65.45375042045072,9.335739635318138,48.0
24389,0.4646766985116241,0.26766165074418796,0.26766165074418796,63.751838235294116,10.162979316208181,58.0
23562,0.4644766997708174,0.2677616501145913,0.2677616501145913,64.18418132826122,10.155721923854946,58.0
21360,0.43773408239700373,0.28113295880149813,0.28113295880149813,63.71240632805995,15.262402721744895,84.0
19603,0.43457634035606796,0.282711829821966,0.282711829821966,65.25622518946228,13.531257905175876,78.0
14841,0.4282056465197763,0.28589717674011184,0.28589717674011184,66.16780579778458,16.14854537901522,82.0
18862,0.43558477361891634,0.28220761319054183,0.28220761319054183,71.95510050723276,16.952000780342722,78.0
9061,0.48129345546849134,0.25935327226575433,0.25935327226575433,67.76085106382979,10.521742398741646,53.0
10070,0.45878848063555117,0.27060575968222444,0.27060575968222444,64.52,10.541558821413515,68.0
5442,0.4755604557148107,0.2622197721425946,0.2622197721425946,65.14435879467415,11.497730256139915,65.0
41283,0.4498461836591333,0.27507690817043334,0.27507690817043334,66.07088763649172,12.223194159930033,81.0
5634,0.4756833510827121,0.26215832445864395,0.26215832445864395,65.43331076506432,11.345759413804654,65.0
13303,0.4470420205968578,0.2764789897015711,0.2764789897015711,67.11147362697118,12.362174321124852,79.0
14958,0.4376253509827517,0.28118732450862416,0.28118732450862416,70.17379933428435,13.789515067372905,80.0
13778,0.44026709246625056,0.27986645376687475,0.27986645376687475,67.2795643153527,12.134667827990022,72.0
4158,0.4675324675324675,0.2662337662337662,0.2662337662337662,62.94218608852755,12.737935997190942,69.0
8577,0.4716101200886091,0.2641949399556955,0.2641949399556955,63.58296557811121,9.931870799492359,51.0
22300,0.4719282511210762,0.26403587443946186,0.26403587443946186,66.21467391304348,11.124424846010552,53.0
2178,0.4830119375573921,0.25849403122130393,0.25849403122130393,63.48134991119005,9.306174937160998,43.0
19400,0.4743298969072165,0.26283505154639175,0.26283505154639175,63.8350656991567,10.248570665082513,60.0
19472,0.471240755957272,0.264379622021364,0.264379622021364,63.81759906759907,10.159754667497847,60.0
19255,0.47078680862113736,0.2646065956894313,0.2646065956894313,64.24573110893033,10.233182614816775,60.0
3765,0.47197875166002656,0.2640106241699867,0.2640106241699867,62.71730382293762,10.798947447324016,48.0
5282,0.4763347216963271,0.2618326391518364,0.2618326391518364,62.64352856109906,10.449038246423191,46.0
11625,0.466494623655914,0.266752688172043,0.266752688172043,61.564011609158335,9.826560163591743,48.0
43357,0.4680443757640058,0.2659778121179971,0.2659778121179971,63.7244190079778,10.317212160819539,48.0
28770,0.4633298574904414,0.2683350712547793,0.2683350712547793,63.50660621761658,10.368830727637853,48.0
8571,0.45327266363318164,0.2733636681834092,0.2733636681834092,63.840375586854464,10.592484400077794,51.0
29176,0.45887030435974774,0.27056484782012613,0.27056484782012613,64.03483658474791,11.532614330830324,46.0
19781,0.4702997826196856,0.26485010869015724,0.26485010869015724,64.42050009543806,11.69441862792631,46.0
6070,0.46523887973640854,0.26738056013179573,0.26738056013179573,63.953789279112755,11.178976786530937,46.0
24083,0.4653490013702612,0.26732549931486943,0.26732549931486943,64.41286113699907,10.769468706151512,51.0
23951,0.4661600768235147,0.26691996158824266,0.26691996158824266,64.40685124354764,10.765977398448172,51.0
23661,0.46156121888339463,0.2692193905583027,0.2692193905583027,64.3690737833595,10.762873767372245,51.0
23605,0.47782249523406056,0.2610887523829697,0.2610887523829697,65.24208989128671,10.26817754249345,60.0
7485,0.4674682698730795,0.2662658650634602,0.2662658650634602,65.07074761665831,10.51525126065884,49.0
29993,0.46400826859600575,0.2679958657019971,0.2679958657019971,65.01517790495149,10.710131218200452,53.0
29776,0.47340139709833423,0.2632993014508329,0.2632993014508329,64.28380102040816,10.18473211259408,53.0
33171,0.4615778842965241,0.269211057851738,0.269211057851738,63.96349384098544,11.200174465687226,53.0
16770,0.4564102564102564,0.2717948717948718,0.2717948717948718,62.845985081175954,15.078046784983473,80.0
4973,0.47637241101950534,0.26181379449024733,0.26181379449024733,63.22811059907834,9.08473725330866,48.0
5676,0.46476391825229035,0.2676180408738548,0.2676180408738548,64.32192231731402,9.64715145843087,46.0
8226,0.4665694140530027,0.26671529297349866,0.26671529297349866,62.44348222424795,9.11402226859253,46.0
6534,0.44934190388735845,0.2753290480563208,0.2753290480563208,64.1100611450806,10.685410247555948,46.0
5354,0.45872245050429583,0.2706387747478521,0.2706387747478521,63.65079365079365,9.6405838442514,50.0
10932,0.44932308818148553,0.2753384559092572,0.2753384559092572,63.10564784053156,9.78615884701315,48.0
11242,0.45401174168297453,0.27299412915851273,0.27299412915851273,63.22450309547084,9.820883935758623,48.0
11273,0.46562583163310567,0.26718708418344717,0.26718708418344717,63.191235059760956,9.78870138659103,48.0
6036,0.46123260437375746,0.26938369781312127,0.26938369781312127,61.25645756457565,10.251752833522584,51.0
6105,0.4742014742014742,0.2628992628992629,0.2628992628992629,61.259813084112146,10.191703239318416,51.0
6051,0.46884812427697903,0.2655759378615105,0.2655759378615105,61.26820161792159,10.168934142509508,51.0
6122,0.469781117281934,0.26510944135903297,0.26510944135903297,61.2365988909427,10.160424414953177,51.0
